file_name,how_many,primary_posture,primary_occluded,staff_patient_other
b92bdb00-9112-4dec-8457-81f043162f4b_cat-1_003.jpg,One,Standing,No,Staff
b92bdb00-9112-4dec-8457-81f043162f4b_cat-1_002.jpg,One,Standing,No,Other
b92bdb00-9112-4dec-8457-81f043162f4b_cat-1_001.jpg,One,Standing,No,Other
b92bdb00-9112-4dec-8457-81f043162f4b_cat-1_000.jpg,One,Standing,No,Staff
B91I0659-1_cat-1_001.jpg,One,Lying,No,Patient
B91I0659-1_cat-1_000.jpg,One,Standing,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_019.jpg,One,Standing,Unknown / Watermark,Staff
422bbda9-0852-4e6b-8c60-ae2b5f6fbdf1_cat-1_002.jpg,One,Standing,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_018.jpg,One,Standing,Unknown / Watermark,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_017.jpg,One,Sitting,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_016.jpg,One,Standing,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_015.jpg,One,Standing,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_014.jpg,Two,Unknown,Unknown / Watermark,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_013.jpg,One,Standing,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_012.jpg,One,Standing,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_011.jpg,One,Sitting,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_010.jpg,Three,Sitting,Unknown / Watermark,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_009.jpg,One,Sitting,Unknown / Watermark,Staff
422bbda9-0852-4e6b-8c60-ae2b5f6fbdf1_cat-1_001.jpg,One,Standing,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_008.jpg,One,Standing,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_007.jpg,One,Standing,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_006.jpg,One,Sitting,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_005.jpg,Two,Sitting,Unknown / Watermark,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_004.jpg,One,Sitting,No,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_003.jpg,One,Standing,Unknown / Watermark,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_002.jpg,One,Standing,Unknown / Watermark,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_001.jpg,One,Standing,Unknown / Watermark,Staff
b8eef437-6829-4e56-9989-48fbcb9eb028_cat-1_000.jpg,One,Standing,No,Staff
b8e7e696-fb52-42fd-820e-40176cfccb47_cat-1_001.png,One,Standing,No,Staff
422bbda9-0852-4e6b-8c60-ae2b5f6fbdf1_cat-1_000.jpg,One,Standing,No,Staff
2e0f9731-ca0c-42e8-91b1-694e298dae5d_cat-1_001.png,One,Standing,Unknown / Watermark,Other
b8e7e696-fb52-42fd-820e-40176cfccb47_cat-1_000.png,One,Sitting,No,Patient
b8d1c23d-34f9-42af-b119-3eb62b8440d8_cat-1_000.png,One,Sitting,No,Staff
b8bfb264-8299-4af9-830a-122952078000_cat-1_001.png,One,Standing,No,Staff
b8bfb264-8299-4af9-830a-122952078000_cat-1_000.png,Two,Sitting,No,Patient
B850_ICU_cat-1_001.jpg,One,Standing,No,Staff
B850_ICU_cat-1_000.jpg,One,Lying,No,Patient
B821449004Z.1_20131116081524_000_G7C146GFR.3_Gallery_cat-1_000.jpg,One,,No,Patient
b7fcff91-9739-4e99-a9df-01ea59939e1d_cat-1_001.png,One,Sitting,No,Patient
b7fcff91-9739-4e99-a9df-01ea59939e1d_cat-1_000.png,One,Sitting,No,Patient
b7f2a7f2-e6d5-4a20-a6ca-47f5a3dd4c28_cat-1_000.jpg,One,Sitting,No,Patient
421c7729-8a03-4039-8b34-3aa783b87664_cat-1_002.png,One,Standing,Yes,Staff
DS-RND-E-29_cat-1_000.jpg,One,Standing,Yes,Staff
DS-RND-E-269_cat-1_004.png,One,Standing,Yes,Staff
DS-RND-E-269_cat-1_003.png,One,Standing,Yes,Staff
DS-RND-E-269_cat-1_002.png,Two,Standing,Yes,Staff
DS-RND-E-269_cat-1_001.png,One,Lying,Yes,Patient
DS-RND-E-269_cat-1_000.png,Two,Standing,Yes,Staff
DS-RND-E-242_cat-1_000.png,One,Standing,Yes,Staff
DS-RND-E-24_cat-1_000.jpg,One,Standing,Yes,Patient
48091e03-ee1c-44f5-a34a-8f1323cc5655_cat-1_008.jpg,Two,Sitting,Yes,Staff
DS-RND-E-238_cat-1_001.png,One,Standing,Yes,Staff
DS-RND-E-238_cat-1_000.png,One,Sitting,No,Other
DS-RND-E-232_cat-1_000.png,One,Standing,No,Staff
DS-RND-E-231_cat-1_000.png,One,Standing,Yes,Staff
DS-RND-E-229_cat-1_000.png,One,Standing,No,Staff
DS-RND-E-22_cat-1_000.jpg,One,Standing,Yes,Staff
DS-RND-E-21_cat-1_000.jpg,One,Sitting,Yes,Other
DS-RND-E-115_cat-1_000.png,One,Standing,Yes,Staff
DS-RND-E-103_cat-1_000.png,One,Standing,Yes,Staff
DS-RND-17_cat-1_000.jpg,One,Standing,Yes,Staff
48091e03-ee1c-44f5-a34a-8f1323cc5655_cat-1_006.jpg,Two,Standing,Yes,Patient
DS-E-25_cat-1_000.jpg,One,Standing,Yes,Patient
DS-E-20_cat-1_000.jpg,None,,,
DS-E-2_cat-1_000.jpg,One,Standing,No,Other
DS-E-17_cat-1_000.jpg,One,Standing,No,Staff
DS-E-1_cat-1_000.jpg,One,Standing,Yes,Staff
Drupal-THEWELL_THUMBNAIL_HeartTransplant3_cat-1_002.jpg,One,Standing,Yes,Staff
Drupal-THEWELL_THUMBNAIL_HeartTransplant3_cat-1_001.jpg,One,Lying,Yes,Patient
Drupal-THEWELL_THUMBNAIL_HeartTransplant3_cat-1_000.jpg,Two,Lying,Yes,Patient
Drupal-Sound_medicine1546_cat-1_000.jpg,One,Lying,Yes,Patient
Dr_Sajjad_Ahmad_with_patient_cat-1_004.jpg,Two,Standing,Yes,Staff
48091e03-ee1c-44f5-a34a-8f1323cc5655_cat-1_005.jpg,Two,Standing,Yes,Staff
Dr_Sajjad_Ahmad_with_patient_cat-1_003.jpg,Two,Lying,Yes,Patient
Dr_Sajjad_Ahmad_with_patient_cat-1_002.jpg,One,Standing,Yes,Staff
Dr_Sajjad_Ahmad_with_patient_cat-1_001.jpg,Three,Standing,Yes,Staff
Dr_Sajjad_Ahmad_with_patient_cat-1_000.jpg,Three,Standing,Yes,Staff
dpa-file-an-archive-picture-dated-5-may-2007-shows-a-hospital-nurse-DAM14E_cat-1_000.jpg,One,Standing,No,Staff
Dormitorio-515-UCI-quirurgica-375x500_cat-1_001.jpg,One,Standing,Yes,Staff
Dormitorio-515-UCI-quirurgica-375x500_cat-1_000.jpg,One,Sitting,Yes,Patient
doctors-talking-to-patient-in-hospital-icu-493216255-583452e15f9b58d5b1b967c7_cat-1_002.jpg,Three,Standing,Yes,Staff
doctors-talking-to-patient-in-hospital-icu-493216255-583452e15f9b58d5b1b967c7_cat-1_001.jpg,Two,Standing,Yes,Staff
doctors-talking-to-patient-in-hospital-icu-493216255-583452e15f9b58d5b1b967c7_cat-1_000.jpg,Three,Lying,Yes,Patient
48091e03-ee1c-44f5-a34a-8f1323cc5655_cat-1_004.jpg,Three,Standing,Yes,Patient
2e97269e-df05-4538-905b-8a1528dc4cb9_cat-1_003.jpg,One,Sitting,Yes,Other
Doctor_20patient_20interaction_cat-1_001.jpg,One,Standing,Yes,Staff
Doctor_20patient_20interaction_cat-1_000.jpg,Two,Sitting,Yes,Patient
doctor-with-nurse-talking-to-senior-female-patient-in-bed-d464hx_cat-1_002.jpg,One,Standing,Yes,Staff
doctor-with-nurse-talking-to-senior-female-patient-in-bed-d464hx_cat-1_001.jpg,One,Sitting,Yes,Patient
doctor-with-nurse-talking-to-senior-female-patient-in-bed-d464hx_cat-1_000.jpg,One,Standing,Yes,Staff
doctor-visiting-black-male-patient-in-hospital-bed_cat-1_001.jpg,Two,Standing,Yes,Staff
doctor-visiting-black-male-patient-in-hospital-bed_cat-1_000.jpg,Two,Lying,Yes,Patient
SH-E-8 (6)_cat-1_000.PNG,One,Standing,Yes,Staff
SH-E-7 (9)_cat-1_000.PNG,One,Standing,Yes,Staff
SH-E-7 (7)_cat-1_001.PNG,One,Standing,No,Staff
7c5eb828-cc69-4462-812f-c4129e31eee8_cat-1_006.jpg,One,Standing,Yes,Staff
SH-E-7 (7)_cat-1_000.PNG,One,Sitting,Yes,Staff
SH-E-7 (6)_cat-1_000.PNG,One,Standing,Yes,Staff
SH-E-62_cat-1_000.jpeg,None,,,
SH-E-6 (7)_cat-1_000.PNG,One,Standing,Yes,Staff
SH-E-6 (6)_cat-1_000.PNG,One,Standing,Yes,Staff
SH-E-6 (5)_cat-1_002.PNG,One,Standing,Yes,Staff
SH-E-6 (5)_cat-1_001.PNG,Two,Standing,Yes,Staff
SH-E-6 (5)_cat-1_000.PNG,Two,Standing,Yes,Staff
SH-E-6 (3)_cat-1_000.PNG,One,Standing,Yes,Staff
SH-E-6 (2)_cat-1_000.PNG,One,Standing,Yes,Patient
7c5eb828-cc69-4462-812f-c4129e31eee8_cat-1_005.jpg,Two,Standing,Yes,Staff
SH-E-53_cat-1_000.PNG,None,,,
SH-E-50_cat-1_004.PNG,One,Standing,Yes,Staff
SH-E-50_cat-1_003.PNG,One,Standing,Yes,Staff
SH-E-50_cat-1_002.PNG,Two,Standing,Yes,Staff
SH-E-50_cat-1_001.PNG,One,Standing,No,Staff
SH-E-50_cat-1_000.PNG,Two,Standing,Yes,Other
SH-E-5 (2)_cat-1_001.PNG,Two,Sitting,Yes,Patient
SH-E-5 (2)_cat-1_000.PNG,Two,Sitting,Yes,Patient
SH-E-5 (14)_cat-1_002.PNG,One,Standing,No,Staff
SH-E-5 (14)_cat-1_001.PNG,One,Sitting,Yes,Patient
7c5eb828-cc69-4462-812f-c4129e31eee8_cat-1_004.jpg,One,Standing,Yes,Staff
SH-E-5 (14)_cat-1_000.PNG,One,Standing,No,Staff
SH-E-5 (1)_cat-1_000.PNG,One,Standing,No,Staff
SH-E-49_cat-1_001.PNG,One,Standing,No,Patient
SH-E-49_cat-1_000.PNG,One,Standing,No,Patient
SH-E-48 (2)_cat-1_001.PNG,One,Standing,Yes,Staff
SH-E-48 (2)_cat-1_000.PNG,One,Standing,No,Patient
SH-E-48 (1)_cat-1_000.PNG,None,,,
SH-E-47 (5)_cat-1_000.PNG,One,Standing,No,Staff
SH-E-46_cat-1_000.PNG,None,,,
SH-E-46 (6)_cat-1_000.PNG,One,Standing,Yes,Staff
7c5eb828-cc69-4462-812f-c4129e31eee8_cat-1_003.jpg,One,Standing,No,Staff
SH-E-46 (3)_cat-1_004.PNG,Two,Sitting,Yes,Staff
SH-E-46 (3)_cat-1_003.PNG,Two,Sitting,Yes,Staff
SH-E-46 (3)_cat-1_002.PNG,One,Standing,No,Staff
SH-E-46 (3)_cat-1_001.PNG,One,Standing,No,Staff
SH-E-46 (3)_cat-1_000.PNG,Two,Standing,Yes,Patient
SH-E-45 (4)_cat-1_001.PNG,One,Standing,No,Patient
SH-E-45 (4)_cat-1_000.PNG,One,Sitting,No,Patient
SH-E-43 (3)_cat-1_000.PNG,One,Standing,Yes,Staff
SH-E-43 (2)_cat-1_001.PNG,One,Standing,Yes,Staff
SH-E-43 (2)_cat-1_000.PNG,One,Sitting,Yes,Patient
7c5eb828-cc69-4462-812f-c4129e31eee8_cat-1_002.jpg,One,Standing,No,Staff
SH-E-42_cat-1_000.PNG,One,Standing,Yes,Other
SH-E-42 (3)_cat-1_000.PNG,One,Standing,Yes,Staff
e4_56325_cat-1_002.jpg,Two,Standing,Yes,Staff
e4_56325_cat-1_001.jpg,Two,Sitting,Yes,Other
e4_56325_cat-1_000.jpg,One,Sitting,Yes,Patient
e4_55725_cat-1_002.jpg,Two,Sitting,Yes,Patient
e4_55725_cat-1_001.jpg,One,Sitting,No,Other
e4_55725_cat-1_000.jpg,Two,Standing,No,Staff
e4_55400_cat-1_002.jpg,Two,Sitting,Yes,Patient
e4_55400_cat-1_001.jpg,One,Sitting,No,Other
e4_55400_cat-1_000.jpg,Two,Standing,Yes,Staff
58c5adab-7669-435a-a84f-1f41211ba757_cat-1_014.png,One,Sitting,Yes,Staff
e4_55375_cat-1_002.jpg,One,Sitting,No,Patient
e4_55375_cat-1_001.jpg,One,Standing,Yes,Staff
e4_55375_cat-1_000.jpg,Two,Sitting,Yes,Other
e4_54025_cat-1_001.jpg,Two,Sitting,No,Other
e4_54025_cat-1_000.jpg,One,Lying,No,Patient
e4_52700_cat-1_002.jpg,One,Sitting,Yes,Patient
e4_52700_cat-1_001.jpg,Two,Sitting,Yes,Patient
e4_52700_cat-1_000.jpg,One,Standing,Yes,Staff
e4_52675_cat-1_001.jpg,Two,Sitting,No,Patient
e4_52675_cat-1_000.jpg,One,Standing,Yes,Staff
58c5adab-7669-435a-a84f-1f41211ba757_cat-1_012.png,Three,Sitting,Yes,Staff
e4_52650_cat-1_002.jpg,One,Standing,Yes,Staff
e4_52650_cat-1_001.jpg,Two,Standing,No,Staff
e4_52650_cat-1_000.jpg,Two,Sitting,Yes,Patient
e4_49875_cat-1_006.jpg,One,Standing,Yes,Staff
e4_49875_cat-1_005.jpg,One,Unknown,Yes,Staff
e4_49875_cat-1_004.jpg,Two,Standing,Yes,Staff
e4_49875_cat-1_003.jpg,Two,Unknown,Yes,Staff
e4_49875_cat-1_002.jpg,One,Standing,Yes,Staff
e4_49875_cat-1_001.jpg,One,Standing,Yes,Staff
e4_49800_cat-1_004.jpg,One,Standing,Yes,Staff
58c5adab-7669-435a-a84f-1f41211ba757_cat-1_009.png,One,Sitting,Yes,Other
e4_49800_cat-1_003.jpg,Two,Unknown,Yes,Staff
e4_49800_cat-1_002.jpg,One,Standing,Yes,Staff
e4_49800_cat-1_001.jpg,One,Unknown,Yes,Staff
e4_49800_cat-1_000.jpg,One,Standing,Yes,Staff
e4_49450_cat-1_001.jpg,One,Standing,Yes,Staff
e4_49450_cat-1_000.jpg,One,Sitting,Yes,Patient
e4_49425_cat-1_001.jpg,One,Standing,Yes,Staff
e4_49425_cat-1_000.jpg,One,Sitting,Yes,Patient
e4_49400_cat-1_001.jpg,One,Sitting,Yes,Patient
e4_49400_cat-1_000.jpg,One,Standing,Yes,Staff
58c5adab-7669-435a-a84f-1f41211ba757_cat-1_008.png,Two,Sitting,Yes,Staff
e4_49375_cat-1_002.jpg,One,Standing,Yes,Staff
e4_49375_cat-1_001.jpg,One,Standing,Yes,Other
e4_49375_cat-1_000.jpg,Two,Sitting,Yes,Patient
e4_45800_cat-1_001.jpg,Two,Sitting,Yes,Patient
e4_45800_cat-1_000.jpg,Two,Sitting,Yes,Patient
e4_45575_cat-1_001.jpg,One,Standing,Yes,Staff
e4_45575_cat-1_000.jpg,One,Sitting,Yes,Patient
FK O-259_cat-1_000.png,None,,,
FK O-257_cat-1_002.png,One,Unknown,Yes,Staff
FK O-257_cat-1_001.png,One,Standing,No,Staff
FK O-257_cat-1_000.png,One,Standing,No,Staff
FK O-256_cat-1_004.png,One,Unknown,Yes,Other
FK O-256_cat-1_003.png,One,Unknown,Yes,Other
FK O-256_cat-1_002.png,One,Sitting,Yes,Other
FK O-256_cat-1_001.png,Two,Sitting,Yes,Patient
62267ca7-d305-452f-bd2e-37f7e77bf5da_cat-1_007.png,One,Standing,Yes,Staff
FK O-256_cat-1_000.png,None,,,
FK O-255_cat-1_004.png,One,Unknown,Yes,Other
FK O-255_cat-1_003.png,One,Standing,No,Other
FK O-255_cat-1_002.png,One,Lying,No,Patient
FK O-255_cat-1_001.png,One,Lying,Yes,Patient
FK O-255_cat-1_000.png,One,Sitting,Yes,Other
FK O-249_cat-1_002.png,One,Standing,No,Staff
FK O-249_cat-1_001.png,One,Standing,No,Staff
FK O-249_cat-1_000.png,Two,Lying,No,Patient
FK O-245_cat-1_006.png,One,Standing,No,Other
62267ca7-d305-452f-bd2e-37f7e77bf5da_cat-1_005.png,None,,,
FK O-245_cat-1_005.png,Two,Standing,No,Other
FK O-245_cat-1_004.png,One,Standing,Yes,Other
FK O-245_cat-1_003.png,One,Standing,Yes,Other
FK O-245_cat-1_002.png,One,Standing,No,Other
FK O-245_cat-1_001.png,One,Standing,No,Other
FK O-245_cat-1_000.png,One,Lying,No,Patient
FK O-244_cat-1_005.png,None,,,
FK O-244_cat-1_004.png,One,Standing,Yes,Other
FK O-244_cat-1_003.png,One,Standing,No,Staff
FK O-244_cat-1_002.png,One,Standing,Yes,Staff
62267ca7-d305-452f-bd2e-37f7e77bf5da_cat-1_004.png,None,,,
FK O-244_cat-1_001.png,One,Standing,No,Staff
FK O-244_cat-1_000.png,Three,Sitting,No,Patient
FK O-239_cat-1_003.png,One,Lying,Yes,Patient
FK O-239_cat-1_002.png,One,Sitting,No,Staff
FK O-239_cat-1_001.png,One,Sitting,No,Other
FK O-239_cat-1_000.png,One,Sitting,No,Staff
FK O-238_cat-1_000.png,One,Sitting,No,Patient
FK O-237_cat-1_001.png,One,Standing,No,Staff
FK O-237_cat-1_000.png,One,Lying,No,Patient
FK O-235_cat-1_000.png,One,Standing,No,Other
62267ca7-d305-452f-bd2e-37f7e77bf5da_cat-1_003.png,None,,,
FK O-233_cat-1_002.png,One,Sitting,Yes,Other
FK O-233_cat-1_001.png,One,Standing,Yes,Staff
FK O-233_cat-1_000.png,None,,,
FK O-231_cat-1_003.png,Two,Standing,No,Staff
FK O-231_cat-1_002.png,One,Lying,No,Patient
FK O-231_cat-1_001.png,One,Standing,Yes,Staff
FK O-231_cat-1_000.png,One,Standing,No,Other
FK O-229_cat-1_003.png,None,,,
AR-O-218_cat-1_000.png,One,Standing,Yes,Other
AR-O-216_cat-1_004.png,One,Standing,No,Other
AR-O-216_cat-1_003.png,One,Standing,No,Staff
AR-O-216_cat-1_002.png,One,Standing,No,Staff
AR-O-216_cat-1_001.png,Two,Sitting,No,Patient
3adb7ea8-b709-4801-9a36-739901fa44ca_cat-1_001.png,One,Standing,No,Staff
AR-O-216_cat-1_000.png,One,Sitting,Yes,Patient
AR-O-215_cat-1_003.png,One,Unknown,Yes,Patient
AR-O-215_cat-1_002.png,Two,Sitting,Yes,Patient
AR-O-215_cat-1_001.png,One,Standing,Yes,Staff
AR-O-215_cat-1_000.png,One,Standing,No,Staff
AR-O-214_cat-1_001.png,One,Standing,Yes,Staff
AR-O-214_cat-1_000.png,One,Sitting,Yes,Patient
AR-O-211_cat-1_003.png,One,Sitting,No,Other
AR-O-211_cat-1_002.png,Two,Standing,No,Staff
AR-O-211_cat-1_001.png,None,Standing,No,Staff
3adb7ea8-b709-4801-9a36-739901fa44ca_cat-1_000.png,One,Lying,Yes,Patient
AR-O-210_cat-1_003.png,One,Standing,No,Staff
AR-O-210_cat-1_002.png,Two,Standing,No,Staff
AR-O-210_cat-1_001.png,One,Standing,No,Staff
AR-O-210_cat-1_000.png,One,Lying,No,Patient
AR-O-209_cat-1_007.png,None,,,
AR-O-209_cat-1_006.png,Two,Standing,Yes,Staff
AR-O-209_cat-1_005.png,One,Standing,No,Staff
AR-O-209_cat-1_004.png,One,Standing,No,Staff
AR-O-209_cat-1_003.png,One,Standing,No,Staff
AR-O-209_cat-1_002.png,One,Lying,No,Patient
3a9d54ed-bc0a-4748-b180-55dbb6fedcbd_cat-1_016.png,One,Standing,Yes,Other
AR-O-209_cat-1_001.png,One,Lying,No,Patient
AR-O-209_cat-1_000.png,One,Standing,Yes,Staff
AR-O-205_cat-1_002.png,One,Sitting,No,Staff
AR-O-205_cat-1_001.png,One,Lying,Yes,Patient
AR-O-205_cat-1_000.png,One,Standing,No,Staff
AR-O-203_cat-1_000.png,One,Lying,No,Patient
AR-O-201_cat-1_002.png,One,Unknown,Yes,Other
AR-O-201_cat-1_001.png,One,Sitting,Yes,Patient
AR-O-201_cat-1_000.png,One,Standing,Yes,Staff
AR-O-200_cat-1_003.png,Two,Sitting,Yes,Patient
3a9d54ed-bc0a-4748-b180-55dbb6fedcbd_cat-1_015.png,Three,Standing,No,Staff
AR-O-200_cat-1_002.png,One,Standing,No,Staff
AR-O-200_cat-1_001.png,One,Standing,Yes,Staff
AR-O-200_cat-1_000.png,Two,Sitting,No,Patient
AR-O-198_cat-1_006.png,One,Sitting,Yes,Patient
AR-O-198_cat-1_005.png,One,Unknown,Yes,Staff
AR-O-198_cat-1_004.png,Two,Standing,No,Staff
AR-O-198_cat-1_003.png,One,Standing,No,Other
AR-O-198_cat-1_002.png,One,Standing,No,Staff
AR-O-198_cat-1_001.png,Three,Sitting,No,Patient
AR-O-198_cat-1_000.png,One,Standing,No,Staff
3a9d54ed-bc0a-4748-b180-55dbb6fedcbd_cat-1_014.png,None,,,
f96b631a-73cc-4707-a4b0-d84a2e01a519_cat-1_001.jpg,One,Standing,Unknown / Watermark,Staff
f96b631a-73cc-4707-a4b0-d84a2e01a519_cat-1_000.jpg,One,Sitting,Unknown / Watermark,Patient
f87a1cf8-3e25-4bbf-82fd-3bb562d0e9cb_cat-1_003.png,One,Standing,Yes,Staff
f87a1cf8-3e25-4bbf-82fd-3bb562d0e9cb_cat-1_002.png,One,Unknown,Yes,Other
f87a1cf8-3e25-4bbf-82fd-3bb562d0e9cb_cat-1_001.png,Two,Sitting,Unknown / Watermark,Staff
f87a1cf8-3e25-4bbf-82fd-3bb562d0e9cb_cat-1_000.png,One,Standing,No,Staff
f7e64c97-2f11-4e54-ac93-e9e167251328_cat-1_001.png,Two,Sitting,No,Patient
f7e64c97-2f11-4e54-ac93-e9e167251328_cat-1_000.png,One,Standing,No,Staff
f795dab1-ae2c-44b9-b5eb-81e7967466ca_cat-1_007.jpg,Two,Standing,Yes,Staff
5f3e03a3-c4e7-4035-8832-f8d1261a5271_cat-1_001.png,One,Sitting,No,Patient
f795dab1-ae2c-44b9-b5eb-81e7967466ca_cat-1_006.jpg,Two,Unknown,Unknown / Watermark,Staff
f795dab1-ae2c-44b9-b5eb-81e7967466ca_cat-1_005.jpg,One,Sitting,No,Staff
f795dab1-ae2c-44b9-b5eb-81e7967466ca_cat-1_004.jpg,Two,Standing,No,Staff
f795dab1-ae2c-44b9-b5eb-81e7967466ca_cat-1_003.jpg,Three,Sitting,No,Staff
f795dab1-ae2c-44b9-b5eb-81e7967466ca_cat-1_002.jpg,One,Standing,No,Staff
f795dab1-ae2c-44b9-b5eb-81e7967466ca_cat-1_001.jpg,One,Standing,No,Staff
f795dab1-ae2c-44b9-b5eb-81e7967466ca_cat-1_000.jpg,One,Standing,No,Staff
f74d8bcb-9b4b-4907-9dea-7ad6ca5296d3_cat-1_001.PNG,One,Sitting,No,Other
f74d8bcb-9b4b-4907-9dea-7ad6ca5296d3_cat-1_000.PNG,One,Sitting,No,Other
f73c1235-4510-4a22-87da-2c3b0a0ff945_cat-1_000.png,One,Sitting,No,Other
5f3e03a3-c4e7-4035-8832-f8d1261a5271_cat-1_000.png,One,Unknown,No,Staff
f7196b04-80ec-40d5-bccd-7332014d479b_cat-1_001.png,One,Standing,Yes,Staff
f7196b04-80ec-40d5-bccd-7332014d479b_cat-1_000.png,One,Lying,Yes,Patient
f70c3a41-f109-41f3-8f83-125fc279d97e_cat-1_001.png,Two,Standing,Yes,Staff
f70c3a41-f109-41f3-8f83-125fc279d97e_cat-1_000.png,One,Sitting,No,Patient
f6ef8d23-97f4-42aa-97f7-ea549ef01311_cat-1_000.png,One,Sitting,No,Other
f68385b1-f699-4ef3-945c-7eee553717e2_cat-1_000.png,One,Standing,Yes,Patient
f66b472c-dedd-48d9-8451-525bf6e98e76_cat-1_008.png,Three,Lying,Yes,Patient
f66b472c-dedd-48d9-8451-525bf6e98e76_cat-1_007.png,Two,Unknown,Yes,Other
f66b472c-dedd-48d9-8451-525bf6e98e76_cat-1_006.png,One,Unknown,Yes,Staff
f66b472c-dedd-48d9-8451-525bf6e98e76_cat-1_005.png,One,Lying,Yes,Patient
5ef757c0-8202-46b4-bdf2-4fb76ca25628_cat-1_002.png,Two,Standing,Yes,Staff
f66b472c-dedd-48d9-8451-525bf6e98e76_cat-1_004.png,Three,Lying,Yes,Patient
f66b472c-dedd-48d9-8451-525bf6e98e76_cat-1_003.png,Two,Standing,Yes,Staff
f66b472c-dedd-48d9-8451-525bf6e98e76_cat-1_002.png,None,,,
f66b472c-dedd-48d9-8451-525bf6e98e76_cat-1_001.png,One,Standing,Yes,Other
f66b472c-dedd-48d9-8451-525bf6e98e76_cat-1_000.png,One,Standing,No,Staff
f65b7a60-f0f5-4594-bebf-15b1a9bc3270_cat-1_001.png,One,Standing,No,Staff
f65b7a60-f0f5-4594-bebf-15b1a9bc3270_cat-1_000.png,One,Sitting,No,Patient
f53e7a11-8c3b-4e07-83ca-4096535468dc_cat-1_007.jpg,One,Sitting,Yes,Other
f53e7a11-8c3b-4e07-83ca-4096535468dc_cat-1_006.jpg,None,,,
f53e7a11-8c3b-4e07-83ca-4096535468dc_cat-1_003.jpg,One,Standing,No,Other
5ef757c0-8202-46b4-bdf2-4fb76ca25628_cat-1_001.png,Two,Sitting,No,Patient
f53e7a11-8c3b-4e07-83ca-4096535468dc_cat-1_002.jpg,One,Standing,No,Staff
f53e7a11-8c3b-4e07-83ca-4096535468dc_cat-1_001.jpg,Two,Sitting,No,Patient
f53e7a11-8c3b-4e07-83ca-4096535468dc_cat-1_000.jpg,Three,Sitting,No,Other
f4a79da0-09cb-4baa-a858-8b15ec819608_cat-1_001.png,One,Sitting,No,Patient
f4a79da0-09cb-4baa-a858-8b15ec819608_cat-1_000.png,One,Standing,No,Staff
f451bd8b-853a-4f0e-9532-8123cbcf5a53_cat-1_008.jpg,One,Standing,No,Staff
f451bd8b-853a-4f0e-9532-8123cbcf5a53_cat-1_007.jpg,Two,Standing,No,Staff
f451bd8b-853a-4f0e-9532-8123cbcf5a53_cat-1_006.jpg,One,Standing,No,Staff
f451bd8b-853a-4f0e-9532-8123cbcf5a53_cat-1_005.jpg,One,Standing,No,Staff
f451bd8b-853a-4f0e-9532-8123cbcf5a53_cat-1_004.jpg,One,Standing,No,Staff
5ef757c0-8202-46b4-bdf2-4fb76ca25628_cat-1_000.png,None,,,
f451bd8b-853a-4f0e-9532-8123cbcf5a53_cat-1_003.jpg,Two,Standing,No,Staff
f451bd8b-853a-4f0e-9532-8123cbcf5a53_cat-1_002.jpg,One,Standing,No,Staff
f451bd8b-853a-4f0e-9532-8123cbcf5a53_cat-1_001.jpg,One,Standing,No,Staff
f451bd8b-853a-4f0e-9532-8123cbcf5a53_cat-1_000.jpg,One,Standing,No,Staff
f44b4322-ca11-4857-b36a-3ccd55435e16_cat-1_001.png,One,Sitting,Yes,Staff
f44b4322-ca11-4857-b36a-3ccd55435e16_cat-1_000.png,One,Sitting,No,Patient
f37de5c1-068a-4ff8-bbbb-643781223e4a_cat-1_001.png,One,Standing,No,Staff
f37de5c1-068a-4ff8-bbbb-643781223e4a_cat-1_000.png,Two,Standing,No,Patient
f36247f9-b481-4099-87ce-346249e345c0_cat-1_003.png,One,Standing,No,Staff
f36247f9-b481-4099-87ce-346249e345c0_cat-1_002.png,One,Standing,No,Other
5ec04260-5343-4ff6-b530-171dec6994e1_cat-1_004.png,None,,,
f36247f9-b481-4099-87ce-346249e345c0_cat-1_001.png,One,Sitting,Yes,Patient
